Name	Start	Duration	Time Format	Type	Description
S-100	0:22.438	0:00.000	decimal	Cue	
SE-100	0:22.618	0:00.000	decimal	Cue	
C-50	0:23.164	0:00.000	decimal	Cue	
S-100	0:23.329	0:00.000	decimal	Cue	
SE-100	0:23.678	0:00.000	decimal	Cue	
S-100	0:24.038	0:00.000	decimal	Cue	
SE-100	0:24.392	0:00.000	decimal	Cue	
T-100	0:24.919	0:00.000	decimal	Cue	
C-100	0:25.099	0:00.000	decimal	Cue	
C-125	0:25.446	0:00.000	decimal	Cue	
T-75	0:25.990	0:00.000	decimal	Cue	
S-75	0:26.158	0:00.000	decimal	Cue	
SE-75	0:28.632	0:00.000	decimal	Cue	
C-50	0:28.980	0:00.000	decimal	Cue	
C-50	0:29.327	0:00.000	decimal	Cue	
C-50	0:29.670	0:00.000	decimal	Cue	
C-50	0:30.028	0:00.000	decimal	Cue	
T-100	0:30.569	0:00.000	decimal	Cue	
C-75	0:30.735	0:00.000	decimal	Cue	
C-75	0:31.094	0:00.000	decimal	Cue	
C-100	0:31.790	0:00.000	decimal	Cue	
S-75	0:31.790	0:00.000	decimal	Cue	
C-100	0:32.154	0:00.000	decimal	Cue	
SE-75	0:32.502	0:00.000	decimal	Cue	
C-100	0:32.850	0:00.000	decimal	Cue	
S-75	0:33.214	0:00.000	decimal	Cue	
C-100	0:33.557	0:00.000	decimal	Cue	
C-100	0:33.923	0:00.000	decimal	Cue	
T-100	0:34.451	0:00.000	decimal	Cue	
SE-75	0:34.625	0:00.000	decimal	Cue	
C-75	0:35.678	0:00.000	decimal	Cue	
C-75	0:36.037	0:00.000	decimal	Cue	
C-75	0:36.385	0:00.000	decimal	Cue	
C-75	0:36.738	0:00.000	decimal	Cue	
C-75	0:37.086	0:00.000	decimal	Cue	
S-75	0:37.441	0:00.000	decimal	Cue	
SE-75	0:37.800	0:00.000	decimal	Cue	
S-75	0:38.153	0:00.000	decimal	Cue	
SE-75	0:38.501	0:00.000	decimal	Cue	
S-125	0:38.855	0:00.000	decimal	Cue	
T-100	0:39.387	0:00.000	decimal	Cue	
C-125	0:39.559	0:00.000	decimal	Cue	
T-100	0:40.094	0:00.000	decimal	Cue	
SE-125	0:40.271	0:00.000	decimal	Cue	
C-125	0:40.271	0:00.000	decimal	Cue	
C-100	0:40.628	0:00.000	decimal	Cue	
C-100	0:40.976	0:00.000	decimal	Cue	
C-100	0:41.330	0:00.000	decimal	Cue	
T-75	0:41.857	0:00.000	decimal	Cue	
C-75	0:42.043	0:00.000	decimal	Cue	
C-75	0:42.383	0:00.000	decimal	Cue	
C-75	0:42.742	0:00.000	decimal	Cue	
S-100	0:43.097	0:00.000	decimal	Cue	
SE-100	0:43.800	0:00.000	decimal	Cue	
S-125	0:44.334	0:00.000	decimal	Cue	
SE-125	0:45.215	0:00.000	decimal	Cue	
S- 100	0:45.925	0:00.000	decimal	Cue	
SE-100	0:46.620	0:00.000	decimal	Cue	
S-75	0:47.169	0:00.000	decimal	Cue	
SE-75	0:48.044	0:00.000	decimal	Cue	
S-50	0:48.745	0:00.000	decimal	Cue	
SE-50	0:49.446	0:00.000	decimal	Cue	
C-100	0:50.161	0:00.000	decimal	Cue	
C-100	0:50.335	0:00.000	decimal	Cue	
C-100	0:50.515	0:00.000	decimal	Cue	
C-100	0:50.683	0:00.000	decimal	Cue	
C-100	0:50.856	0:00.000	decimal	Cue	
C-100	0:51.036	0:00.000	decimal	Cue	
C-100	0:51.210	0:00.000	decimal	Cue	
S-125	0:51.572	0:00.000	decimal	Cue	
C-75	0:51.919	0:00.000	decimal	Cue	
T-75	0:52.453	0:00.000	decimal	Cue	
C-75	0:52.627	0:00.000	decimal	Cue	
T-75	0:53.148	0:00.000	decimal	Cue	
C-75	0:53.334	0:00.000	decimal	Cue	
T-75	0:53.861	0:00.000	decimal	Cue	
C-75	0:54.048	0:00.000	decimal	Cue	
T-75	0:54.563	0:00.000	decimal	Cue	
C-75	0:54.730	0:00.000	decimal	Cue	
T-75	0:55.270	0:00.000	decimal	Cue	
C-75	0:55.444	0:00.000	decimal	Cue	
SE-125	0:55.803	0:00.000	decimal	Cue	
C-100	0:56.149	0:00.000	decimal	Cue	
C-100	0:56.504	0:00.000	decimal	Cue	
C-100	0:56.851	0:00.000	decimal	Cue	
C-100	0:57.040	0:00.000	decimal	Cue	
C-100	0:57.222	0:00.000	decimal	Cue	
C-100	0:57.567	0:00.000	decimal	Cue	
C-100	0:57.922	0:00.000	decimal	Cue	
C-100	0:58.269	0:00.000	decimal	Cue	
C-50	0:58.624	0:00.000	decimal	Cue	
C-50	0:58.970	0:00.000	decimal	Cue	
T-75	0:59.507	0:00.000	decimal	Cue	
C-50	0:59.680	0:00.000	decimal	Cue	
S-75	1:00.043	0:00.000	decimal	Cue	
C-75	1:00.381	0:00.000	decimal	Cue	
SE-75	1:00.744	0:00.000	decimal	Cue	
S-75	1:01.099	0:00.000	decimal	Cue	
C-100	1:01.444	0:00.000	decimal	Cue	
C-100	1:01.617	0:00.000	decimal	Cue	
C-100	1:01.791	0:00.000	decimal	Cue	
SE-75	1:02.154	0:00.000	decimal	Cue	
S-100	1:02.863	0:00.000	decimal	Cue	
SE-100	1:04.269	0:00.000	decimal	Cue	
C-100	1:04.971	0:00.000	decimal	Cue	
C-75	1:05.152	0:00.000	decimal	Cue	
C-100	1:05.334	0:00.000	decimal	Cue	
S-75	1:05.517	0:00.000	decimal	Cue	
SE-75	1:06.746	0:00.000	decimal	Cue	
S-75	1:07.109	0:00.000	decimal	Cue	
C-75	1:07.448	0:00.000	decimal	Cue	
SE-75	1:07.803	0:00.000	decimal	Cue	
C-75	1:08.149	0:00.000	decimal	Cue	
S-50	1:08.512	0:00.000	decimal	Cue	
SE-50	1:09.205	0:00.000	decimal	Cue	
S-50	1:09.876	0:00.000	decimal	Cue	
SE-50	1:10.624	0:00.000	decimal	Cue	
S-50	1:11.334	0:00.000	decimal	Cue	
SE-50	1:12.028	0:00.000	decimal	Cue	
T-75	1:12.916	0:00.000	decimal	Cue	
T-75	1:13.268	0:00.000	decimal	Cue	
T-75	1:13.630	0:00.000	decimal	Cue	
T-75	1:13.980	0:00.000	decimal	Cue	
C-75	1:14.155	0:00.000	decimal	Cue	
C-75	1:14.861	0:00.000	decimal	Cue	
C-75	1:15.564	0:00.000	decimal	Cue	
C-75	1:16.277	0:00.000	decimal	Cue	
S-75	1:16.982	0:00.000	decimal	Cue	
SE-75	1:17.149	0:00.000	decimal	Cue	
S-75	1:17.329	0:00.000	decimal	Cue	
SE-75	1:17.497	0:00.000	decimal	Cue	
C-50	1:18.034	0:00.000	decimal	Cue	
T-100	1:18.568	0:00.000	decimal	Cue	
C-100	1:18.742	0:00.000	decimal	Cue	
T-100	1:19.275	0:00.000	decimal	Cue	
C-100	1:19.455	0:00.000	decimal	Cue	
C-75	1:19.794	0:00.000	decimal	Cue	
S-75	1:19.794	0:00.000	decimal	Cue	
SE-75	1:19.894	0:00.000	decimal	Cue	
S-75	1:20.504	0:00.000	decimal	Cue	
C-75	1:20.504	0:00.000	decimal	Cue	
SE-75	1:20.604	0:00.000	decimal	Cue	
S-100	1:21.217	0:00.000	decimal	Cue	
T-75	1:22.084	0:00.000	decimal	Cue	
C-75	1:22.276	0:00.000	decimal	Cue	
C-100	1:22.624	0:00.000	decimal	Cue	
SE-100	1:22.624	0:00.000	decimal	Cue	
C-100	1:23.681	0:00.000	decimal	Cue	
T-75	1:24.216	0:00.000	decimal	Cue	
C-75	1:24.377	0:00.000	decimal	Cue	
T-75	1:24.911	0:00.000	decimal	Cue	
C-75	1:25.091	0:00.000	decimal	Cue	
