Name	Start	Duration	Time Format	Type	Description
S-75	0:24.541	0:00.000	decimal	Cue	
C-75	0:24.909	0:00.000	decimal	Cue	
SE-75	0:24.909	0:00.000	decimal	Cue	
S-75	0:25.277	0:00.000	decimal	Cue	
C-75	0:25.480	0:00.000	decimal	Cue	
SE-75	0:25.645	0:00.000	decimal	Cue	
C-75	0:26.022	0:00.000	decimal	Cue	
S-75	0:26.022	0:00.000	decimal	Cue	
C-75	0:26.389	0:00.000	decimal	Cue	
SE-75	0:26.389	0:00.000	decimal	Cue	
C-75	0:26.760	0:00.000	decimal	Cue	
S-75	0:26.760	0:00.000	decimal	Cue	
SE-75	0:27.128	0:00.000	decimal	Cue	
C-75	0:27.318	0:00.000	decimal	Cue	
S-75	0:27.502	0:00.000	decimal	Cue	
C-75	0:27.874	0:00.000	decimal	Cue	
SE-75	0:27.874	0:00.000	decimal	Cue	
S-75	0:28.245	0:00.000	decimal	Cue	
C-75	0:28.431	0:00.000	decimal	Cue	
SE-75	0:28.615	0:00.000	decimal	Cue	
C-75	0:28.986	0:00.000	decimal	Cue	
S-75	0:28.986	0:00.000	decimal	Cue	
C-75	0:29.354	0:00.000	decimal	Cue	
C-75	0:29.723	0:00.000	decimal	Cue	
SE-75	0:29.723	0:00.000	decimal	Cue	
S-75	0:30.098	0:00.000	decimal	Cue	
C-75	0:30.290	0:00.000	decimal	Cue	
SE-75	0:30.473	0:00.000	decimal	Cue	
C-75	0:30.836	0:00.000	decimal	Cue	
S-75	0:30.836	0:00.000	decimal	Cue	
SE-75	0:31.207	0:00.000	decimal	Cue	
C-75	0:31.417	0:00.000	decimal	Cue	
S-75	0:31.578	0:00.000	decimal	Cue	
C-75	0:31.948	0:00.000	decimal	Cue	
SE-75	0:31.948	0:00.000	decimal	Cue	
S-75	0:32.321	0:00.000	decimal	Cue	
SE-75	0:32.391	0:00.000	decimal	Cue	
C-25	0:36.019	0:00.000	decimal	Cue	
C-25	0:36.760	0:00.000	decimal	Cue	
C-50	0:37.503	0:00.000	decimal	Cue	
C-50	0:37.872	0:00.000	decimal	Cue	
C-50	0:38.244	0:00.000	decimal	Cue	
C-25	0:38.984	0:00.000	decimal	Cue	
C-25	0:39.723	0:00.000	decimal	Cue	
C-50	0:40.463	0:00.000	decimal	Cue	
C-50	0:40.834	0:00.000	decimal	Cue	
C-50	0:41.202	0:00.000	decimal	Cue	
S-25	0:41.946	0:00.000	decimal	Cue	
SE-25	0:42.685	0:00.000	decimal	Cue	
C-50	0:43.425	0:00.000	decimal	Cue	
C-50	0:43.796	0:00.000	decimal	Cue	
C-50	0:44.167	0:00.000	decimal	Cue	
S-25	0:44.538	0:00.000	decimal	Cue	
SE-25	0:45.278	0:00.000	decimal	Cue	
T-75	0:45.832	0:00.000	decimal	Cue	
S-50	0:47.501	0:00.000	decimal	Cue	
C-50	0:47.877	0:00.000	decimal	Cue	
SE-50	0:48.243	0:00.000	decimal	Cue	
C-50	0:48.617	0:00.000	decimal	Cue	
S-50	0:48.981	0:00.000	decimal	Cue	
C-50	0:49.352	0:00.000	decimal	Cue	
SE-50	0:49.723	0:00.000	decimal	Cue	
C-50	0:50.092	0:00.000	decimal	Cue	
S-50	0:50.464	0:00.000	decimal	Cue	
C-50	0:50.831	0:00.000	decimal	Cue	
SE-50	0:51.206	0:00.000	decimal	Cue	
C-50	0:51.571	0:00.000	decimal	Cue	
S-50	0:51.947	0:00.000	decimal	Cue	
C-50	0:52.311	0:00.000	decimal	Cue	
SE-50	0:52.688	0:00.000	decimal	Cue	
C-50	0:53.051	0:00.000	decimal	Cue	
C-75	0:53.427	0:00.000	decimal	Cue	
S-75	0:53.427	0:00.000	decimal	Cue	
C-75	0:53.796	0:00.000	decimal	Cue	
C-75	0:54.169	0:00.000	decimal	Cue	
C-75	0:54.536	0:00.000	decimal	Cue	
SE-75	0:54.909	0:00.000	decimal	Cue	
C-75	0:54.909	0:00.000	decimal	Cue	
C-75	0:55.274	0:00.000	decimal	Cue	
S-75	0:55.467	0:00.000	decimal	Cue	
C-75	0:55.648	0:00.000	decimal	Cue	
C-75	0:56.018	0:00.000	decimal	Cue	
SE-75	0:56.391	0:00.000	decimal	Cue	
C-75	0:56.391	0:00.000	decimal	Cue	
C-75	0:56.757	0:00.000	decimal	Cue	
T-75	0:57.136	0:00.000	decimal	Cue	
C-75	0:57.317	0:00.000	decimal	Cue	
C-75	0:57.506	0:00.000	decimal	Cue	
C-75	0:57.687	0:00.000	decimal	Cue	
S-75	0:57.876	0:00.000	decimal	Cue	
SE-75	0:58.981	0:00.000	decimal	Cue	
C-75	0:59.356	0:00.000	decimal	Cue	
S-75	0:59.356	0:00.000	decimal	Cue	
SE-75	0:59.426	0:00.000	decimal	Cue	
C-75	0:59.720	0:00.000	decimal	Cue	
C-75	0:59.911	0:00.000	decimal	Cue	
C-75	1:00.095	0:00.000	decimal	Cue	
S-75	1:00.095	0:00.000	decimal	Cue	
SE-75	1:00.165	0:00.000	decimal	Cue	
C-75	1:00.369	0:00.000	decimal	Cue	
C-75	1:00.651	0:00.000	decimal	Cue	
C-75	1:00.832	0:00.000	decimal	Cue	
S-75	1:00.832	0:00.000	decimal	Cue	
SE-75	1:00.902	0:00.000	decimal	Cue	
C-75	1:01.114	0:00.000	decimal	Cue	
S-75	1:01.390	0:00.000	decimal	Cue	
C-75	1:01.390	0:00.000	decimal	Cue	
SE-75	1:01.667	0:00.000	decimal	Cue	
C-75	1:01.852	0:00.000	decimal	Cue	
C-75	1:02.128	0:00.000	decimal	Cue	
C-75	1:02.317	0:00.000	decimal	Cue	
S-75	1:02.317	0:00.000	decimal	Cue	
SE-75	1:02.387	0:00.000	decimal	Cue	
C-75	1:02.688	0:00.000	decimal	Cue	
S-75	1:03.059	0:00.000	decimal	Cue	
C-75	1:03.059	0:00.000	decimal	Cue	
C-75	1:03.240	0:00.000	decimal	Cue	
C-75	1:03.426	0:00.000	decimal	Cue	
SE-75	1:03.426	0:00.000	decimal	Cue	
C-75	1:03.798	0:00.000	decimal	Cue	
C-75	1:04.165	0:00.000	decimal	Cue	
S-75	1:04.353	0:00.000	decimal	Cue	
C-75	1:04.353	0:00.000	decimal	Cue	
SE-75	1:04.720	0:00.000	decimal	Cue	
S-50	1:05.281	0:00.000	decimal	Cue	
SE-50	1:05.651	0:00.000	decimal	Cue	
S-50	1:05.836	0:00.000	decimal	Cue	
SE-50	1:06.018	0:00.000	decimal	Cue	
S-50	1:06.388	0:00.000	decimal	Cue	
SE-50	1:06.573	0:00.000	decimal	Cue	
C-50	1:06.758	0:00.000	decimal	Cue	
C-50	1:07.136	0:00.000	decimal	Cue	
C-50	1:07.316	0:00.000	decimal	Cue	
S-50	1:07.870	0:00.000	decimal	Cue	
SE-50	1:08.058	0:00.000	decimal	Cue	
S-50	1:08.243	0:00.000	decimal	Cue	
SE-50	1:08.613	0:00.000	decimal	Cue	
S-50	1:08.985	0:00.000	decimal	Cue	
SE-50	1:09.170	0:00.000	decimal	Cue	
S-50	1:09.355	0:00.000	decimal	Cue	
SE-50	1:09.724	0:00.000	decimal	Cue	
C-50	1:10.092	0:00.000	decimal	Cue	
C-50	1:10.371	0:00.000	decimal	Cue	
C-75	1:10.646	0:00.000	decimal	Cue	
C-75	1:10.834	0:00.000	decimal	Cue	
C-75	1:11.021	0:00.000	decimal	Cue	
S-75	1:11.204	0:00.000	decimal	Cue	
C-75	1:11.204	0:00.000	decimal	Cue	
SE-75	1:11.274	0:00.000	decimal	Cue	
S-75	1:11.575	0:00.000	decimal	Cue	
C-75	1:11.575	0:00.000	decimal	Cue	
SE-75	1:11.645	0:00.000	decimal	Cue	
S-75	1:11.755	0:00.000	decimal	Cue	
SE-75	1:11.825	0:00.000	decimal	Cue	
S-75	1:11.946	0:00.000	decimal	Cue	
C-75	1:11.946	0:00.000	decimal	Cue	
SE-75	1:12.016	0:00.000	decimal	Cue	
S-75	1:12.317	0:00.000	decimal	Cue	
C-75	1:12.317	0:00.000	decimal	Cue	
SE-75	1:12.387	0:00.000	decimal	Cue	
S-75	1:12.497	0:00.000	decimal	Cue	
SE-75	1:12.567	0:00.000	decimal	Cue	
S-75	1:12.684	0:00.000	decimal	Cue	
C-75	1:12.684	0:00.000	decimal	Cue	
SE-75	1:12.754	0:00.000	decimal	Cue	
S-75	1:13.058	0:00.000	decimal	Cue	
C-75	1:13.058	0:00.000	decimal	Cue	
SE-75	1:13.128	0:00.000	decimal	Cue	
S-75	1:13.239	0:00.000	decimal	Cue	
SE-75	1:13.309	0:00.000	decimal	Cue	
C-75	1:13.425	0:00.000	decimal	Cue	
S-75	1:13.796	0:00.000	decimal	Cue	
C-75	1:13.796	0:00.000	decimal	Cue	
SE-75	1:13.866	0:00.000	decimal	Cue	
S-75	1:13.978	0:00.000	decimal	Cue	
SE-75	1:14.048	0:00.000	decimal	Cue	
S-75	1:14.164	0:00.000	decimal	Cue	
C-75	1:14.164	0:00.000	decimal	Cue	
SE-75	1:14.234	0:00.000	decimal	Cue	
S-75	1:14.536	0:00.000	decimal	Cue	
C-75	1:14.536	0:00.000	decimal	Cue	
SE-75	1:14.606	0:00.000	decimal	Cue	
S-75	1:14.907	0:00.000	decimal	Cue	
C-75	1:14.907	0:00.000	decimal	Cue	
SE-75	1:14.977	0:00.000	decimal	Cue	
S-75	1:15.088	0:00.000	decimal	Cue	
SE-75	1:15.158	0:00.000	decimal	Cue	
S-75	1:15.275	0:00.000	decimal	Cue	
C-75	1:15.275	0:00.000	decimal	Cue	
SE-75	1:15.345	0:00.000	decimal	Cue	
S-75	1:15.646	0:00.000	decimal	Cue	
C-75	1:15.646	0:00.000	decimal	Cue	
SE-75	1:15.716	0:00.000	decimal	Cue	
S-75	1:16.017	0:00.000	decimal	Cue	
C-75	1:16.017	0:00.000	decimal	Cue	
SE-75	1:16.087	0:00.000	decimal	Cue	
S-75	1:16.208	0:00.000	decimal	Cue	
C-75	1:16.393	0:00.000	decimal	Cue	
C-75	1:16.760	0:00.000	decimal	Cue	
SE-75	1:16.945	0:00.000	decimal	Cue	
C-50	1:17.127	0:00.000	decimal	Cue	
C-50	1:17.500	0:00.000	decimal	Cue	
C-50	1:17.688	0:00.000	decimal	Cue	
C-50	1:17.873	0:00.000	decimal	Cue	
C-50	1:18.237	0:00.000	decimal	Cue	
C-50	1:18.422	0:00.000	decimal	Cue	
C-50	1:18.610	0:00.000	decimal	Cue	
S-50	1:18.985	0:00.000	decimal	Cue	
SE-50	1:19.171	0:00.000	decimal	Cue	
C-50	1:19.723	0:00.000	decimal	Cue	
C-50	1:19.908	0:00.000	decimal	Cue	
C-50	1:20.093	0:00.000	decimal	Cue	
C-50	1:20.372	0:00.000	decimal	Cue	
C-50	1:20.830	0:00.000	decimal	Cue	
C-50	1:21.015	0:00.000	decimal	Cue	
C-50	1:21.197	0:00.000	decimal	Cue	
C-50	1:21.575	0:00.000	decimal	Cue	
S-50	1:21.945	0:00.000	decimal	Cue	
SE-50	1:22.129	0:00.000	decimal	Cue	
T-75	1:22.499	0:00.000	decimal	Cue	
T-75	1:22.874	0:00.000	decimal	Cue	
S-25	1:23.057	0:00.000	decimal	Cue	
SE-25	1:25.652	0:00.000	decimal	Cue	
C-75	1:26.019	0:00.000	decimal	Cue	
C-75	1:26.396	0:00.000	decimal	Cue	
S-75	1:26.759	0:00.000	decimal	Cue	
C-75	1:27.136	0:00.000	decimal	Cue	
SE-75	1:27.506	0:00.000	decimal	Cue	
C-75	1:27.876	0:00.000	decimal	Cue	
S-75	1:28.238	0:00.000	decimal	Cue	
C-75	1:28.238	0:00.000	decimal	Cue	
SE-75	1:28.612	0:00.000	decimal	Cue	
C-75	1:28.612	0:00.000	decimal	Cue	
T-75	1:29.355	0:00.000	decimal	Cue	
C-50	1:29.355	0:00.000	decimal	Cue	
T-75	1:30.095	0:00.000	decimal	Cue	
C-50	1:30.095	0:00.000	decimal	Cue	
T-75	1:30.838	0:00.000	decimal	Cue	
C-50	1:30.838	0:00.000	decimal	Cue	
T-75	1:31.571	0:00.000	decimal	Cue	
C-50	1:31.571	0:00.000	decimal	Cue	
S-75	1:31.942	0:00.000	decimal	Cue	
C-75	1:32.224	0:00.000	decimal	Cue	
C-75	1:32.313	0:00.000	decimal	Cue	
SE-75	1:32.690	0:00.000	decimal	Cue	
C-75	1:32.967	0:00.000	decimal	Cue	
C-75	1:33.060	0:00.000	decimal	Cue	
S-75	1:33.426	0:00.000	decimal	Cue	
T-75	1:33.796	0:00.000	decimal	Cue	
SE-75	1:34.169	0:00.000	decimal	Cue	
T-75	1:34.539	0:00.000	decimal	Cue	
S-75	1:34.911	0:00.000	decimal	Cue	
T-75	1:35.289	0:00.000	decimal	Cue	
SE-75	1:35.289	0:00.000	decimal	Cue	
S-75	1:35.658	0:00.000	decimal	Cue	
T-75	1:36.022	0:00.000	decimal	Cue	
SE-75	1:36.022	0:00.000	decimal	Cue	
S-75	1:36.395	0:00.000	decimal	Cue	
T-75	1:36.759	0:00.000	decimal	Cue	
SE-75	1:36.759	0:00.000	decimal	Cue	
S-75	1:37.138	0:00.000	decimal	Cue	
T-75	1:37.507	0:00.000	decimal	Cue	
SE-75	1:37.507	0:00.000	decimal	Cue	
C-75	1:37.877	0:00.000	decimal	Cue	
C-75	1:38.263	0:00.000	decimal	Cue	
S-75	1:38.613	0:00.000	decimal	Cue	
C-75	1:38.613	0:00.000	decimal	Cue	
C-75	1:38.992	0:00.000	decimal	Cue	
C-75	1:39.355	0:00.000	decimal	Cue	
SE-75	1:39.719	0:00.000	decimal	Cue	
C-75	1:39.719	0:00.000	decimal	Cue	
C-75	1:40.096	0:00.000	decimal	Cue	
S-75	1:40.465	0:00.000	decimal	Cue	
C-75	1:40.465	0:00.000	decimal	Cue	
SE-75	1:40.535	0:00.000	decimal	Cue	
C-50	1:40.837	0:00.000	decimal	Cue	
C-25	1:41.202	0:00.000	decimal	Cue	
C-25	1:41.945	0:00.000	decimal	Cue	
C-25	1:42.683	0:00.000	decimal	Cue	
C-25	1:43.424	0:00.000	decimal	Cue	
C-75	1:43.798	0:00.000	decimal	Cue	
T-75	1:44.172	0:00.000	decimal	Cue	
S-75	1:44.546	0:00.000	decimal	Cue	
SE-75	1:44.616	0:00.000	decimal	Cue	
T-75	1:44.914	0:00.000	decimal	Cue	
C-75	1:45.279	0:00.000	decimal	Cue	
T-75	1:45.652	0:00.000	decimal	Cue	
C-75	1:46.021	0:00.000	decimal	Cue	
C-75	1:46.206	0:00.000	decimal	Cue	
T-75	1:46.390	0:00.000	decimal	Cue	
S-25	1:46.765	0:00.000	decimal	Cue	
SE-25	1:49.449	0:00.000	decimal	Cue	
C-75	1:49.717	0:00.000	decimal	Cue	
C-75	1:50.290	0:00.000	decimal	Cue	
C-75	1:50.838	0:00.000	decimal	Cue	
C-75	1:51.392	0:00.000	decimal	Cue	
T-75	1:52.129	0:00.000	decimal	Cue	
T-75	1:52.502	0:00.000	decimal	Cue	
C-50	1:52.687	0:00.000	decimal	Cue	
C-50	1:52.875	0:00.000	decimal	Cue	
S-75	1:53.053	0:00.000	decimal	Cue	
SE-75	1:53.249	0:00.000	decimal	Cue	
C-50	1:53.427	0:00.000	decimal	Cue	
C-50	1:53.612	0:00.000	decimal	Cue	
S-75	1:53.796	0:00.000	decimal	Cue	
SE-75	1:53.985	0:00.000	decimal	Cue	
S-75	1:54.351	0:00.000	decimal	Cue	
SE-75	1:54.907	0:00.000	decimal	Cue	
T-75	1:55.465	0:00.000	decimal	Cue	
S-50	1:55.653	0:00.000	decimal	Cue	
SE-50	1:56.209	0:00.000	decimal	Cue	
S-50	1:56.764	0:00.000	decimal	Cue	
SE-50	1:57.315	0:00.000	decimal	Cue	
C-75	1:57.870	0:00.000	decimal	Cue	
C-75	1:58.058	0:00.000	decimal	Cue	
C-75	1:58.240	0:00.000	decimal	Cue	
C-75	1:58.428	0:00.000	decimal	Cue	
S-75	1:58.613	0:00.000	decimal	Cue	
C-75	1:58.613	0:00.000	decimal	Cue	
C-75	1:58.794	0:00.000	decimal	Cue	
C-75	1:58.983	0:00.000	decimal	Cue	
SE-75	1:59.171	0:00.000	decimal	Cue	
C-75	1:59.171	0:00.000	decimal	Cue	
S-75	1:59.538	0:00.000	decimal	Cue	
C-75	1:59.538	0:00.000	decimal	Cue	
SE-75	1:59.608	0:00.000	decimal	Cue	
S-75	1:59.911	0:00.000	decimal	Cue	
T-75	1:59.911	0:00.000	decimal	Cue	
C-75	1:59.911	0:00.000	decimal	Cue	
SE-75	2:00.803	0:00.000	decimal	Cue	
