Name	Start	Duration	Time Format	Type	Description
C-100	0:19.372	0:00.000	decimal	Cue	
C-100	0:19.828	0:00.000	decimal	Cue	
C-100	0:20.008	0:00.000	decimal	Cue	
C-75	0:20.381	0:00.000	decimal	Cue	
C-75	0:20.567	0:00.000	decimal	Cue	
C-75	0:20.846	0:00.000	decimal	Cue	
C-75	0:21.114	0:00.000	decimal	Cue	
C-75	0:21.306	0:00.000	decimal	Cue	
S-50	0:21.484	0:00.000	decimal	Cue	
SE-50	0:22.959	0:00.000	decimal	Cue	
C-50	0:24.438	0:00.000	decimal	Cue	
C-75	0:24.816	0:00.000	decimal	Cue	
C-50	0:25.184	0:00.000	decimal	Cue	
C-75	0:25.553	0:00.000	decimal	Cue	
C-50	0:25.920	0:00.000	decimal	Cue	
C-75	0:26.295	0:00.000	decimal	Cue	
C-50	0:26.664	0:00.000	decimal	Cue	
C-75	0:27.027	0:00.000	decimal	Cue	
S-75	0:27.394	0:00.000	decimal	Cue	
SE-75	0:27.764	0:00.000	decimal	Cue	
S-75	0:28.143	0:00.000	decimal	Cue	
SE-75	0:28.505	0:00.000	decimal	Cue	
S-75	0:28.874	0:00.000	decimal	Cue	
SE-75	0:29.248	0:00.000	decimal	Cue	
S-75	0:29.619	0:00.000	decimal	Cue	
SE-75	0:29.989	0:00.000	decimal	Cue	
C-100	0:30.352	0:00.000	decimal	Cue	
S-100	0:30.352	0:00.000	decimal	Cue	
C-100	0:30.719	0:00.000	decimal	Cue	
SE-100	0:30.719	0:00.000	decimal	Cue	
C-100	0:31.093	0:00.000	decimal	Cue	
S-100	0:31.093	0:00.000	decimal	Cue	
C-100	0:31.466	0:00.000	decimal	Cue	
SE-100	0:31.466	0:00.000	decimal	Cue	
C-100	0:31.835	0:00.000	decimal	Cue	
S-100	0:31.835	0:00.000	decimal	Cue	
C-100	0:32.198	0:00.000	decimal	Cue	
SE-100	0:32.198	0:00.000	decimal	Cue	
C-100	0:32.578	0:00.000	decimal	Cue	
S-100	0:32.578	0:00.000	decimal	Cue	
C-100	0:32.943	0:00.000	decimal	Cue	
SE-100	0:32.943	0:00.000	decimal	Cue	
C-75	0:33.315	0:00.000	decimal	Cue	
C-75	0:33.687	0:00.000	decimal	Cue	
S-75	0:33.687	0:00.000	decimal	Cue	
C-75	0:34.056	0:00.000	decimal	Cue	
C-75	0:34.416	0:00.000	decimal	Cue	
SE-75	0:34.789	0:00.000	decimal	Cue	
C-75	0:35.156	0:00.000	decimal	Cue	
S-75	0:35.533	0:00.000	decimal	Cue	
C-75	0:35.533	0:00.000	decimal	Cue	
SE-75	0:35.633	0:00.000	decimal	Cue	
S-75	0:35.897	0:00.000	decimal	Cue	
C-75	0:35.897	0:00.000	decimal	Cue	
SE-75	0:35.997	0:00.000	decimal	Cue	
S-100	0:36.275	0:00.000	decimal	Cue	
C-75	0:36.275	0:00.000	decimal	Cue	
C-75	0:36.642	0:00.000	decimal	Cue	
C-75	0:37.008	0:00.000	decimal	Cue	
SE-100	0:37.382	0:00.000	decimal	Cue	
C-75	0:37.382	0:00.000	decimal	Cue	
C-75	0:37.755	0:00.000	decimal	Cue	
S-100	0:37.755	0:00.000	decimal	Cue	
C-75	0:38.115	0:00.000	decimal	Cue	
C-75	0:38.495	0:00.000	decimal	Cue	
SE-100	0:38.862	0:00.000	decimal	Cue	
C-75	0:38.862	0:00.000	decimal	Cue	
S-75	0:39.228	0:00.000	decimal	Cue	
C-75	0:39.600	0:00.000	decimal	Cue	
SE-75	0:39.600	0:00.000	decimal	Cue	
C-50	0:40.340	0:00.000	decimal	Cue	
S-75	0:40.713	0:00.000	decimal	Cue	
C-75	0:40.713	0:00.000	decimal	Cue	
SE-75	0:41.080	0:00.000	decimal	Cue	
C-75	0:41.080	0:00.000	decimal	Cue	
S-75	0:41.444	0:00.000	decimal	Cue	
C-75	0:41.444	0:00.000	decimal	Cue	
SE-75	0:41.824	0:00.000	decimal	Cue	
C-75	0:41.824	0:00.000	decimal	Cue	
S-100	0:42.184	0:00.000	decimal	Cue	
C-100	0:42.557	0:00.000	decimal	Cue	
SE-100	0:42.557	0:00.000	decimal	Cue	
S-100	0:42.931	0:00.000	decimal	Cue	
C-100	0:42.931	0:00.000	decimal	Cue	
SE-100	0:43.031	0:00.000	decimal	Cue	
C-100	0:43.291	0:00.000	decimal	Cue	
S-100	0:43.664	0:00.000	decimal	Cue	
SE-100	0:44.030	0:00.000	decimal	Cue	
S-75	0:44.396	0:00.000	decimal	Cue	
SE-75	0:44.496	0:00.000	decimal	Cue	
S-75	0:44.769	0:00.000	decimal	Cue	
SE-75	0:44.869	0:00.000	decimal	Cue	
C-50	0:45.143	0:00.000	decimal	Cue	
C-50	0:45.509	0:00.000	decimal	Cue	
C-50	0:45.876	0:00.000	decimal	Cue	
C-50	0:46.249	0:00.000	decimal	Cue	
S-50	0:46.626	0:00.000	decimal	Cue	
SE-50	0:47.729	0:00.000	decimal	Cue	
S-100	0:48.102	0:00.000	decimal	Cue	
C-50	0:48.460	0:00.000	decimal	Cue	
T-50	0:49.210	0:00.000	decimal	Cue	
C-50	0:49.581	0:00.000	decimal	Cue	
C-50	0:50.308	0:00.000	decimal	Cue	
T-50	0:50.874	0:00.000	decimal	Cue	
C-50	0:51.056	0:00.000	decimal	Cue	
C-50	0:51.424	0:00.000	decimal	Cue	
T-50	0:52.171	0:00.000	decimal	Cue	
C-50	0:52.537	0:00.000	decimal	Cue	
C-50	0:52.907	0:00.000	decimal	Cue	
T-50	0:53.456	0:00.000	decimal	Cue	
C-50	0:53.639	0:00.000	decimal	Cue	
C-50	0:54.013	0:00.000	decimal	Cue	
C-50	0:54.567	0:00.000	decimal	Cue	
C-50	0:55.115	0:00.000	decimal	Cue	
T-50	0:56.785	0:00.000	decimal	Cue	
C-50	0:56.964	0:00.000	decimal	Cue	
C-50	0:57.336	0:00.000	decimal	Cue	
T-50	0:57.895	0:00.000	decimal	Cue	
C-50	0:58.076	0:00.000	decimal	Cue	
C-50	0:58.446	0:00.000	decimal	Cue	
C-50	0:58.731	0:00.000	decimal	Cue	
C-50	0:59.557	0:00.000	decimal	Cue	
SE-100	0:59.557	0:00.000	decimal	Cue	
S-75	0:59.922	0:00.000	decimal	Cue	
C-75	0:59.922	0:00.000	decimal	Cue	
C-75	1:00.293	0:00.000	decimal	Cue	
C-75	1:00.673	0:00.000	decimal	Cue	
SE-75	1:01.030	0:00.000	decimal	Cue	
C-75	1:01.030	0:00.000	decimal	Cue	
S-75	1:01.219	0:00.000	decimal	Cue	
SE-75	1:01.318	0:00.000	decimal	Cue	
C-75	1:01.409	0:00.000	decimal	Cue	
S-75	1:01.409	0:00.000	decimal	Cue	
C-75	1:01.780	0:00.000	decimal	Cue	
SE-75	1:01.960	0:00.000	decimal	Cue	
C-75	1:02.159	0:00.000	decimal	Cue	
S-75	1:02.515	0:00.000	decimal	Cue	
C-75	1:02.515	0:00.000	decimal	Cue	
SE-75	1:02.894	0:00.000	decimal	Cue	
C-75	1:02.894	0:00.000	decimal	Cue	
C-75	1:03.258	0:00.000	decimal	Cue	
C-75	1:03.632	0:00.000	decimal	Cue	
C-75	1:03.996	0:00.000	decimal	Cue	
S-75	1:04.176	0:00.000	decimal	Cue	
SE-75	1:04.274	0:00.000	decimal	Cue	
S-75	1:04.360	0:00.000	decimal	Cue	
C-75	1:04.360	0:00.000	decimal	Cue	
C-75	1:04.731	0:00.000	decimal	Cue	
SE-75	1:04.922	0:00.000	decimal	Cue	
C-75	1:05.110	0:00.000	decimal	Cue	
S-75	1:05.467	0:00.000	decimal	Cue	
C-75	1:05.467	0:00.000	decimal	Cue	
SE-75	1:05.845	0:00.000	decimal	Cue	
C-75	1:05.845	0:00.000	decimal	Cue	
C-75	1:06.202	0:00.000	decimal	Cue	
S-75	1:06.393	0:00.000	decimal	Cue	
C-75	1:06.580	0:00.000	decimal	Cue	
SE-75	1:06.937	0:00.000	decimal	Cue	
C-75	1:06.937	0:00.000	decimal	Cue	
C-75	1:07.315	0:00.000	decimal	Cue	
C-75	1:07.687	0:00.000	decimal	Cue	
C-75	1:08.058	0:00.000	decimal	Cue	
S-75	1:08.430	0:00.000	decimal	Cue	
C-75	1:08.430	0:00.000	decimal	Cue	
SE-75	1:08.801	0:00.000	decimal	Cue	
C-75	1:08.801	0:00.000	decimal	Cue	
C-75	1:09.159	0:00.000	decimal	Cue	
C-75	1:09.545	0:00.000	decimal	Cue	
C-75	1:09.909	0:00.000	decimal	Cue	
S-100	1:11.740	0:00.000	decimal	Cue	
SE-100	1:14.340	0:00.000	decimal	Cue	
S-75	1:14.699	0:00.000	decimal	Cue	
C-75	1:14.699	0:00.000	decimal	Cue	
SE-75	1:15.070	0:00.000	decimal	Cue	
C-75	1:15.070	0:00.000	decimal	Cue	
S-75	1:15.257	0:00.000	decimal	Cue	
C-75	1:15.450	0:00.000	decimal	Cue	
SE-75	1:15.450	0:00.000	decimal	Cue	
S-75	1:15.629	0:00.000	decimal	Cue	
C-75	1:15.814	0:00.000	decimal	Cue	
SE-75	1:15.814	0:00.000	decimal	Cue	
C-75	1:16.185	0:00.000	decimal	Cue	
S-75	1:16.185	0:00.000	decimal	Cue	
C-75	1:16.549	0:00.000	decimal	Cue	
SE-75	1:16.549	0:00.000	decimal	Cue	
C-75	1:16.929	0:00.000	decimal	Cue	
S-75	1:16.929	0:00.000	decimal	Cue	
C-75	1:17.285	0:00.000	decimal	Cue	
SE-75	1:17.285	0:00.000	decimal	Cue	
C-50	1:17.649	0:00.000	decimal	Cue	
C-50	1:18.029	0:00.000	decimal	Cue	
S-75	1:18.408	0:00.000	decimal	Cue	
C-75	1:18.408	0:00.000	decimal	Cue	
SE-75	1:18.772	0:00.000	decimal	Cue	
C-75	1:18.772	0:00.000	decimal	Cue	
C-50	1:19.144	0:00.000	decimal	Cue	
C-50	1:19.508	0:00.000	decimal	Cue	
S-75	1:19.888	0:00.000	decimal	Cue	
C-75	1:19.888	0:00.000	decimal	Cue	
SE-75	1:20.252	0:00.000	decimal	Cue	
C-75	1:20.252	0:00.000	decimal	Cue	
S-75	1:20.624	0:00.000	decimal	Cue	
C-75	1:20.624	0:00.000	decimal	Cue	
SE-75	1:20.988	0:00.000	decimal	Cue	
C-75	1:20.988	0:00.000	decimal	Cue	
S-75	1:21.178	0:00.000	decimal	Cue	
SE-75	1:21.360	0:00.000	decimal	Cue	
C-75	1:21.360	0:00.000	decimal	Cue	
S-75	1:21.551	0:00.000	decimal	Cue	
SE-75	1:21.724	0:00.000	decimal	Cue	
C-75	1:21.724	0:00.000	decimal	Cue	
C-50	1:22.103	0:00.000	decimal	Cue	
C-50	1:22.475	0:00.000	decimal	Cue	
C-50	1:22.839	0:00.000	decimal	Cue	
C-50	1:23.203	0:00.000	decimal	Cue	
S-100	1:23.580	0:00.000	decimal	Cue	
SE-100	1:24.506	0:00.000	decimal	Cue	
S-100	1:25.059	0:00.000	decimal	Cue	
C-50	1:25.059	0:00.000	decimal	Cue	
SE-100	1:25.159	0:00.000	decimal	Cue	
S-100	1:25.620	0:00.000	decimal	Cue	
C-50	1:25.620	0:00.000	decimal	Cue	
SE-100	1:25.720	0:00.000	decimal	Cue	
S-100	1:26.163	0:00.000	decimal	Cue	
C-50	1:26.163	0:00.000	decimal	Cue	
SE-100	1:26.263	0:00.000	decimal	Cue	
S-75	1:26.534	0:00.000	decimal	Cue	
C-75	1:26.534	0:00.000	decimal	Cue	
SE-75	1:26.634	0:00.000	decimal	Cue	
T-100	1:27.935	0:00.000	decimal	Cue	
C-100	1:28.007	0:00.000	decimal	Cue	
C-100	1:28.211	0:00.000	decimal	Cue	
C-100	1:28.393	0:00.000	decimal	Cue	
C-100	1:28.575	0:00.000	decimal	Cue	
C-100	1:28.947	0:00.000	decimal	Cue	
C-100	1:29.311	0:00.000	decimal	Cue	
C-100	1:29.493	0:00.000	decimal	Cue	
S-100	1:30.045	0:00.000	decimal	Cue	
SE-100	1:30.609	0:00.000	decimal	Cue	
C-75	1:31.528	0:00.000	decimal	Cue	
C-75	1:31.709	0:00.000	decimal	Cue	
C-75	1:31.900	0:00.000	decimal	Cue	
T-75	1:32.349	0:00.000	decimal	Cue	
S-75	1:32.442	0:00.000	decimal	Cue	
SE-75	1:33.926	0:00.000	decimal	Cue	
C-50	1:35.406	0:00.000	decimal	Cue	
C-50	1:35.970	0:00.000	decimal	Cue	
S-75	1:36.884	0:00.000	decimal	Cue	
SE-75	1:37.443	0:00.000	decimal	Cue	
S-75	1:37.996	0:00.000	decimal	Cue	
SE-75	1:38.363	0:00.000	decimal	Cue	
T-50	1:39.748	0:00.000	decimal	Cue	
C-50	1:39.846	0:00.000	decimal	Cue	
C-50	1:40.021	0:00.000	decimal	Cue	
C-50	1:40.213	0:00.000	decimal	Cue	
C-50	1:40.394	0:00.000	decimal	Cue	
C-50	1:40.673	0:00.000	decimal	Cue	
C-50	1:40.953	0:00.000	decimal	Cue	
C-50	1:41.316	0:00.000	decimal	Cue	
S-50	1:41.316	0:00.000	decimal	Cue	
C-50	1:41.871	0:00.000	decimal	Cue	
SE-50	1:41.871	0:00.000	decimal	Cue	
C-75	1:42.427	0:00.000	decimal	Cue	
C-75	1:43.340	0:00.000	decimal	Cue	
C-75	1:43.624	0:00.000	decimal	Cue	
C-75	1:43.908	0:00.000	decimal	Cue	
T-75	1:44.185	0:00.000	decimal	Cue	
S-75	1:44.272	0:00.000	decimal	Cue	
SE-75	1:45.743	0:00.000	decimal	Cue	
