Name	Start	Duration	Time Format	Type	Description
C-75	0:50.030	0:00.000	decimal	Cue	
C-75	0:50.129	0:00.000	decimal	Cue	
C-75	0:50.228	0:00.000	decimal	Cue	
C-75	0:50.328	0:00.000	decimal	Cue	
SE-75	0:50.430	0:00.000	decimal	Cue	
C-75	0:50.730	0:00.000	decimal	Cue	
C-75	0:51.027	0:00.000	decimal	Cue	
C-75	0:51.935	0:00.000	decimal	Cue	
C-75	0:52.046	0:00.000	decimal	Cue	
C-75	0:52.152	0:00.000	decimal	Cue	
C-75	0:52.232	0:00.000	decimal	Cue	
C-75	0:52.337	0:00.000	decimal	Cue	
S-100	0:52.431	0:00.000	decimal	Cue	
SE-75	0:52.830	0:00.000	decimal	Cue	
T-75	0:53.031	0:00.000	decimal	Cue	
T-75	0:53.427	0:00.000	decimal	Cue	
S-100	0:53.639	0:00.000	decimal	Cue	
SE-75	0:54.237	0:00.000	decimal	Cue	
C-75	0:54.337	0:00.000	decimal	Cue	
S-100	0:54.445	0:00.000	decimal	Cue	
SE-75	0:55.100	0:00.000	decimal	Cue	
T-75	0:55.243	0:00.000	decimal	Cue	
T-75	0:55.433	0:00.000	decimal	Cue	
S-100	0:55.652	0:00.000	decimal	Cue	
SE-75	0:56.063	0:00.000	decimal	Cue	
T-75	0:56.232	0:00.000	decimal	Cue	
C-75	0:56.432	0:00.000	decimal	Cue	
S-100	0:56.853	0:00.000	decimal	Cue	
SE-75	0:57.429	0:00.000	decimal	Cue	
C-75	0:57.524	0:00.000	decimal	Cue	
S-100	0:57.636	0:00.000	decimal	Cue	
SE-75	0:58.234	0:00.000	decimal	Cue	
T-75	0:58.443	0:00.000	decimal	Cue	
T-75	0:58.646	0:00.000	decimal	Cue	
S-100	0:58.850	0:00.000	decimal	Cue	
C-75	0:59.449	0:00.000	decimal	Cue	
C-75	0:59.548	0:00.000	decimal	Cue	
SE-75	0:59.652	0:00.000	decimal	Cue	
T-75	0:59.843	0:00.000	decimal	Cue	
T-75	1:00.033	0:00.000	decimal	Cue	
C-75	1:00.230	0:00.000	decimal	Cue	
S-100	1:00.448	0:00.000	decimal	Cue	
C-75	1:01.028	0:00.000	decimal	Cue	
C-75	1:01.136	0:00.000	decimal	Cue	
SE-75	1:01.248	0:00.000	decimal	Cue	
T-75	1:01.429	0:00.000	decimal	Cue	
T-75	1:01.641	0:00.000	decimal	Cue	
C-75	1:01.843	0:00.000	decimal	Cue	
S-100	1:02.050	0:00.000	decimal	Cue	
SE-75	1:02.514	0:00.000	decimal	Cue	
T-75	1:02.643	0:00.000	decimal	Cue	
C-75	1:02.825	0:00.000	decimal	Cue	
T-75	1:03.024	0:00.000	decimal	Cue	
S-100	1:03.244	0:00.000	decimal	Cue	
SE-75	1:03.843	0:00.000	decimal	Cue	
C-75	1:03.943	0:00.000	decimal	Cue	
S-100	1:04.040	0:00.000	decimal	Cue	
SE-75	1:04.540	0:00.000	decimal	Cue	
T-75	1:04.648	0:00.000	decimal	Cue	
T-75	1:04.845	0:00.000	decimal	Cue	
C-75	1:05.035	0:00.000	decimal	Cue	
C-75	1:05.130	0:00.000	decimal	Cue	
S-100	1:05.230	0:00.000	decimal	Cue	
SE-75	1:05.715	0:00.000	decimal	Cue	
T-75	1:05.842	0:00.000	decimal	Cue	
C-75	1:06.047	0:00.000	decimal	Cue	
C-75	1:06.240	0:00.000	decimal	Cue	
S-100	1:06.448	0:00.000	decimal	Cue	
SE-75	1:07.038	0:00.000	decimal	Cue	
C-75	1:07.147	0:00.000	decimal	Cue	
S-100	1:07.240	0:00.000	decimal	Cue	
SE-75	1:07.878	0:00.000	decimal	Cue	
T-75	1:08.038	0:00.000	decimal	Cue	
S-100	1:08.246	0:00.000	decimal	Cue	
SE-75	1:08.903	0:00.000	decimal	Cue	
T-75	1:09.033	0:00.000	decimal	Cue	
C-75	1:09.260	0:00.000	decimal	Cue	
C-75	1:09.441	0:00.000	decimal	Cue	
S-100	1:09.645	0:00.000	decimal	Cue	
SE-75	1:10.241	0:00.000	decimal	Cue	
C-75	1:10.345	0:00.000	decimal	Cue	
S-100	1:10.447	0:00.000	decimal	Cue	
SE-75	1:11.232	0:00.000	decimal	Cue	
C-75	1:11.328	0:00.000	decimal	Cue	
C-75	1:11.436	0:00.000	decimal	Cue	
S-100	1:11.647	0:00.000	decimal	Cue	
SE-75	1:12.115	0:00.000	decimal	Cue	
T-75	1:12.244	0:00.000	decimal	Cue	
C-75	1:12.450	0:00.000	decimal	Cue	
T-75	1:12.625	0:00.000	decimal	Cue	
T-75	1:12.850	0:00.000	decimal	Cue	
S-100	1:13.246	0:00.000	decimal	Cue	
SE-75	1:13.834	0:00.000	decimal	Cue	
C-75	1:13.942	0:00.000	decimal	Cue	
T-75	1:14.228	0:00.000	decimal	Cue	
T-75	1:14.438	0:00.000	decimal	Cue	
C-75	1:14.630	0:00.000	decimal	Cue	
S-100	1:14.851	0:00.000	decimal	Cue	
SE-75	1:15.428	0:00.000	decimal	Cue	
C-75	1:15.547	0:00.000	decimal	Cue	
C-75	1:15.644	0:00.000	decimal	Cue	
C-75	1:15.830	0:00.000	decimal	Cue	
C-75	1:15.945	0:00.000	decimal	Cue	
S-100	1:16.053	0:00.000	decimal	Cue	
SE-75	1:16.630	0:00.000	decimal	Cue	
C-75	1:16.749	0:00.000	decimal	Cue	
S-100	1:16.851	0:00.000	decimal	Cue	
SE-75	1:17.438	0:00.000	decimal	Cue	
C-75	1:17.540	0:00.000	decimal	Cue	
C-75	1:17.637	0:00.000	decimal	Cue	
S-100	1:17.828	0:00.000	decimal	Cue	
SE-75	1:23.800	0:00.000	decimal	Cue	
C-75	1:30.446	0:00.000	decimal	Cue	
C-75	1:30.748	0:00.000	decimal	Cue	
C-75	1:31.041	0:00.000	decimal	Cue	
C-75	1:31.337	0:00.000	decimal	Cue	
S-100	1:31.627	0:00.000	decimal	Cue	
SE-75	1:31.831	0:00.000	decimal	Cue	
C-75	1:32.041	0:00.000	decimal	Cue	
C-75	1:32.354	0:00.000	decimal	Cue	
C-75	1:32.637	0:00.000	decimal	Cue	
C-75	1:32.946	0:00.000	decimal	Cue	
S-100	1:33.245	0:00.000	decimal	Cue	
SE-75	1:33.426	0:00.000	decimal	Cue	
S-100	1:33.643	0:00.000	decimal	Cue	
SE-75	1:34.430	0:00.000	decimal	Cue	
C-75	1:34.733	0:00.000	decimal	Cue	
C-75	1:35.041	0:00.000	decimal	Cue	
S-100	1:35.252	0:00.000	decimal	Cue	
SE-75	1:36.035	0:00.000	decimal	Cue	
T-75	1:36.239	0:00.000	decimal	Cue	
T-75	1:36.640	0:00.000	decimal	Cue	
C-75	1:36.859	0:00.000	decimal	Cue	
S-100	1:37.155	0:00.000	decimal	Cue	
C-75	1:37.448	0:00.000	decimal	Cue	
C-75	1:37.744	0:00.000	decimal	Cue	
C-75	1:38.034	0:00.000	decimal	Cue	
SE-75	1:38.248	0:00.000	decimal	Cue	
S-100	1:38.439	0:00.000	decimal	Cue	
SE-75	1:38.633	0:00.000	decimal	Cue	
C-75	1:39.042	0:00.000	decimal	Cue	
C-75	1:39.358	0:00.000	decimal	Cue	
C-75	1:39.641	0:00.000	decimal	Cue	
C-75	1:39.822	0:00.000	decimal	Cue	
S-100	1:40.045	0:00.000	decimal	Cue	
SE-75	1:41.032	0:00.000	decimal	Cue	
C-75	1:41.437	0:00.000	decimal	Cue	
S-100	1:41.648	0:00.000	decimal	Cue	
SE-75	1:42.435	0:00.000	decimal	Cue	
C-75	1:42.741	0:00.000	decimal	Cue	
C-75	1:42.859	0:00.000	decimal	Cue	
T-75	1:43.057	0:00.000	decimal	Cue	
S-100	1:43.244	0:00.000	decimal	Cue	
SE-75	1:43.435	0:00.000	decimal	Cue	
C-75	1:43.840	0:00.000	decimal	Cue	
C-75	1:44.146	0:00.000	decimal	Cue	
C-75	1:44.442	0:00.000	decimal	Cue	
C-75	1:44.633	0:00.000	decimal	Cue	
S-100	1:44.847	0:00.000	decimal	Cue	
SE-75	1:45.148	0:00.000	decimal	Cue	
C-75	1:45.457	0:00.000	decimal	Cue	
C-75	1:45.756	0:00.000	decimal	Cue	
C-75	1:46.043	0:00.000	decimal	Cue	
C-75	1:46.227	0:00.000	decimal	Cue	
S-100	1:46.444	0:00.000	decimal	Cue	
SE-75	1:47.252	0:00.000	decimal	Cue	
C-75	1:47.553	0:00.000	decimal	Cue	
C-75	1:47.848	0:00.000	decimal	Cue	
S-100	1:48.058	0:00.000	decimal	Cue	
SE-75	1:48.855	0:00.000	decimal	Cue	
T-75	1:49.033	0:00.000	decimal	Cue	
T-75	1:49.248	0:00.000	decimal	Cue	
S-100	1:49.626	0:00.000	decimal	Cue	
SE-75	1:49.950	0:00.000	decimal	Cue	
C-75	1:50.242	0:00.000	decimal	Cue	
C-75	1:50.542	0:00.000	decimal	Cue	
C-75	1:50.831	0:00.000	decimal	Cue	
C-75	1:51.062	0:00.000	decimal	Cue	
S-100	1:51.250	0:00.000	decimal	Cue	
SE-75	1:51.430	0:00.000	decimal	Cue	
C-75	1:51.836	0:00.000	decimal	Cue	
C-75	1:52.148	0:00.000	decimal	Cue	
C-75	1:52.432	0:00.000	decimal	Cue	
C-75	1:52.600	0:00.000	decimal	Cue	
S-100	1:52.849	0:00.000	decimal	Cue	
SE-75	1:53.826	0:00.000	decimal	Cue	
S-100	1:54.249	0:00.000	decimal	Cue	
C-75	1:54.442	0:00.000	decimal	Cue	
SE-75	1:55.231	0:00.000	decimal	Cue	
T-75	1:55.540	0:00.000	decimal	Cue	
T-75	1:55.832	0:00.000	decimal	Cue	
S-100	1:56.024	0:00.000	decimal	Cue	
C-75	1:56.833	0:00.000	decimal	Cue	
C-75	1:57.033	0:00.000	decimal	Cue	
SE-75	1:57.429	0:00.000	decimal	Cue	
S-100	1:57.642	0:00.000	decimal	Cue	
SE-75	1:58.431	0:00.000	decimal	Cue	
C-75	1:58.629	0:00.000	decimal	Cue	
C-75	1:59.037	0:00.000	decimal	Cue	
S-100	1:59.230	0:00.000	decimal	Cue	
C-75	2:00.032	0:00.000	decimal	Cue	
C-75	2:00.344	0:00.000	decimal	Cue	
SE-75	2:00.636	0:00.000	decimal	Cue	
S-100	2:00.821	0:00.000	decimal	Cue	
SE-75	2:01.628	0:00.000	decimal	Cue	
T-75	2:01.939	0:00.000	decimal	Cue	
T-75	2:02.236	0:00.000	decimal	Cue	
S-100	2:02.454	0:00.000	decimal	Cue	
C-75	2:02.738	0:00.000	decimal	Cue	
C-75	2:03.047	0:00.000	decimal	Cue	
C-75	2:03.348	0:00.000	decimal	Cue	
SE-75	2:03.628	0:00.000	decimal	Cue	
C-75	2:03.850	0:00.000	decimal	Cue	
S-100	2:04.041	0:00.000	decimal	Cue	
C-75	2:04.229	0:00.000	decimal	Cue	
C-75	2:04.623	0:00.000	decimal	Cue	
C-75	2:05.027	0:00.000	decimal	Cue	
C-75	2:05.252	0:00.000	decimal	Cue	
SE-75	2:05.425	0:00.000	decimal	Cue	
S-100	2:05.640	0:00.000	decimal	Cue	
SE-75	2:06.764	0:00.000	decimal	Cue	
C-75	2:07.032	0:00.000	decimal	Cue	
S-100	2:07.428	0:00.000	decimal	Cue	
SE-75	2:08.034	0:00.000	decimal	Cue	
C-75	2:08.347	0:00.000	decimal	Cue	
C-75	2:08.730	0:00.000	decimal	Cue	
S-100	2:08.840	0:00.000	decimal	Cue	
SE-75	2:09.631	0:00.000	decimal	Cue	
C-75	2:09.939	0:00.000	decimal	Cue	
C-75	2:10.239	0:00.000	decimal	Cue	
S-100	2:10.449	0:00.000	decimal	Cue	
SE-75	2:11.233	0:00.000	decimal	Cue	
C-75	2:11.627	0:00.000	decimal	Cue	
C-75	2:11.839	0:00.000	decimal	Cue	
S-100	2:12.032	0:00.000	decimal	Cue	
SE-75	2:12.833	0:00.000	decimal	Cue	
C-75	2:13.143	0:00.000	decimal	Cue	
C-75	2:13.441	0:00.000	decimal	Cue	
S-100	2:13.627	0:00.000	decimal	Cue	
SE-75	2:14.436	0:00.000	decimal	Cue	
T-75	2:14.725	0:00.000	decimal	Cue	
C-75	2:15.032	0:00.000	decimal	Cue	
S-100	2:15.228	0:00.000	decimal	Cue	
C-75	2:15.550	0:00.000	decimal	Cue	
C-75	2:15.850	0:00.000	decimal	Cue	
SE-75	2:16.127	0:00.000	decimal	Cue	
C-75	2:16.444	0:00.000	decimal	Cue	
C-75	2:16.639	0:00.000	decimal	Cue	
S-100	2:16.847	0:00.000	decimal	Cue	
C-75	2:17.152	0:00.000	decimal	Cue	
C-75	2:17.438	0:00.000	decimal	Cue	
C-75	2:17.748	0:00.000	decimal	Cue	
SE-75	2:18.043	0:00.000	decimal	Cue	
C-75	2:18.236	0:00.000	decimal	Cue	
S-100	2:18.400	0:00.000	decimal	Cue	
SE-75	2:19.236	0:00.000	decimal	Cue	
C-75	2:19.565	0:00.000	decimal	Cue	
C-75	2:19.832	0:00.000	decimal	Cue	
C-75	2:20.061	0:00.000	decimal	Cue	
