Name	Start	Duration	Time Format	Type	Description
C-125	1:03.300	0:00.000	decimal	Cue	
T-125	1:03.500	0:00.000	decimal	Cue	
C-125	1:03.800	0:00.000	decimal	Cue	
S-100	1:04.000	0:00.000	decimal	Cue	
SE-100	1:07.500	0:00.000	decimal	Cue	
C-125	1:08.000	0:00.000	decimal	Cue	
S-100	1:08.000	0:00.000	decimal	Cue	
SE-100	1:11.500	0:00.000	decimal	Cue	
S-100	1:12.000	0:00.000	decimal	Cue	
SE-100	1:15.500	0:00.000	decimal	Cue	
S-100	1:16.000	0:00.000	decimal	Cue	
SE-100	1:19.500	0:00.000	decimal	Cue	
C-125	1:20.000	0:00.000	decimal	Cue	
C-125	1:21.000	0:00.000	decimal	Cue	
C-125	1:22.000	0:00.000	decimal	Cue	
C-125	1:23.000	0:00.000	decimal	Cue	
T-125	1:23.500	0:00.000	decimal	Cue	
C-125	1:24.000	0:00.000	decimal	Cue	
C-125	1:25.000	0:00.000	decimal	Cue	
C-125	1:26.000	0:00.000	decimal	Cue	
C-125	1:27.000	0:00.000	decimal	Cue	
S-100	1:27.500	0:00.000	decimal	Cue	
SE-100	1:27.800	0:00.000	decimal	Cue	
C-75	1:28.000	0:00.000	decimal	Cue	
C-75	1:29.000	0:00.000	decimal	Cue	
C-75	1:30.000	0:00.000	decimal	Cue	
C-75	1:31.000	0:00.000	decimal	Cue	
C-75	1:32.000	0:00.000	decimal	Cue	
C-75	1:33.000	0:00.000	decimal	Cue	
C-75	1:34.000	0:00.000	decimal	Cue	
C-75	1:35.000	0:00.000	decimal	Cue	
C-75	1:36.300	0:00.000	decimal	Cue	
C-125	1:36.500	0:00.000	decimal	Cue	
C-125	1:37.300	0:00.000	decimal	Cue	
C-125	1:38.000	0:00.000	decimal	Cue	
C-125	1:38.800	0:00.000	decimal	Cue	
C-125	1:39.300	0:00.000	decimal	Cue	
C-125	1:39.800	0:00.000	decimal	Cue	
C-125	1:40.200	0:00.000	decimal	Cue	
C-125	1:41.000	0:00.000	decimal	Cue	
C-125	1:41.700	0:00.000	decimal	Cue	
C-125	1:42.500	0:00.000	decimal	Cue	
C-125	1:44.300	0:00.000	decimal	Cue	
C-125	1:44.500	0:00.000	decimal	Cue	
C-125	1:45.300	0:00.000	decimal	Cue	
C-125	1:46.000	0:00.000	decimal	Cue	
C-125	1:46.700	0:00.000	decimal	Cue	
C-125	1:47.200	0:00.000	decimal	Cue	
C-125	1:47.800	0:00.000	decimal	Cue	
C-125	1:48.000	0:00.000	decimal	Cue	
C-125	1:48.300	0:00.000	decimal	Cue	
C-125	1:49.000	0:00.000	decimal	Cue	
C-125	1:49.800	0:00.000	decimal	Cue	
C-125	1:50.000	0:00.000	decimal	Cue	
T-125	1:50.500	0:00.000	decimal	Cue	
C-125	1:51.000	0:00.000	decimal	Cue	
C-125	1:51.500	0:00.000	decimal	Cue	
C-125	1:51.800	0:00.000	decimal	Cue	
